time,st.mix,3HE,sample.37.dnp.2um.algae,sample.194.control.2um.algae,sample.47.control.yeast,sample.54.2um.yeast,sample.110.10um.3day.control
27.41667,9,-161,105,128,131,105,87
27.425,8,-162,105,127,131,105,85
27.43333,8,-163,103,126,131,104,84
27.44167,7,-164,101,125,129,102,83
27.45,6,-165,99,124,127,102,82
27.45833,6,-166,98,123,126,102,82
27.46667,5,-167,97,122,126,102,82
27.475,3,-168,98,122,126,102,81
27.48333,2,-168,99,122,125,100,79
27.49167,1,-169,97,121,125,99,78
27.5,1,-171,96,119,124,98,78
27.50833,-1,-172,97,118,122,98,79
27.51667,-2,-172,97,118,122,98,77
27.525,-3,-172,96,116,122,98,75
27.53333,-5,-173,94,115,122,98,75
27.54167,-6,-173,93,114,121,97,75
27.55,-7,-173,92,114,121,96,74
27.55833,-9,-173,91,114,120,94,73
27.56667,-10,-174,91,112,119,93,72
27.575,-10,-174,90,111,117,92,71
27.58333,-11,-175,88,110,116,92,71
27.59167,-12,-176,86,108,116,91,70
27.6,-14,-177,84,107,115,90,68
27.60833,-15,-177,84,107,112,89,66
27.61667,-15,-178,83,107,110,87,66
27.625,-15,-179,83,107,110,86,65
27.63333,-15,-179,81,106,110,84,65
27.64167,-15,-179,79,106,109,82,65
27.65,-15,-179,78,105,107,81,63
27.65833,-16,-179,77,104,106,80,63
27.66667,-17,-179,76,104,105,79,62
27.675,-19,-179,76,102,103,78,61
27.68333,-19,-179,74,101,102,77,59
27.69167,-20,-179,73,99,100,76,57
27.7,-20,-179,71,98,98,75,55
27.70833,-21,-179,70,97,97,74,54
27.71667,-21,-180,69,96,96,73,54
27.725,-22,-180,68,97,95,71,53
27.73333,-21,-180,68,96,94,70,52
27.74167,-22,-180,67,96,94,70,53
27.75,-22,-181,65,95,94,69,52
27.75833,-21,-181,65,93,92,67,51
27.76667,-21,-182,65,91,92,66,50
27.775,-22,-183,63,91,92,64,49
27.78333,-24,-184,62,91,92,65,48
27.79167,-24,-184,60,90,92,65,48
27.8,-25,-184,59,88,91,65,48
27.80833,-26,-184,58,87,90,64,47
27.81667,-27,-183,58,87,89,64,47
27.825,-27,-182,58,86,89,64,46
27.83333,-27,-182,58,84,88,65,45
27.84167,-28,-182,58,84,88,64,45
27.85,-27,-182,59,82,87,62,42
27.85833,-27,-183,58,82,87,61,40
27.86667,-27,-183,58,82,87,60,39
27.875,-27,-184,58,80,86,58,39
27.88333,-29,-185,57,79,85,59,39
27.89167,-30,-185,55,78,84,58,38
27.9,-32,-184,55,78,84,57,37
27.90833,-32,-184,55,77,84,58,37
27.91667,-32,-184,54,76,82,57,36
27.925,-31,-183,54,77,81,57,37
27.93333,-31,-183,53,78,80,57,38
27.94167,-30,-184,53,78,80,57,38
27.95,-30,-185,52,78,80,57,37
27.95833,-30,-186,51,79,80,57,37
27.96667,-30,-187,51,78,80,57,36
27.975,-29,-187,50,77,80,57,36
27.98333,-30,-186,49,76,80,56,36
27.99167,-30,-185,49,76,80,55,35
28,-31,-185,50,76,80,55,33
28.00833,-32,-186,50,77,81,54,32
28.01667,-34,-187,51,76,81,53,31
28.025,-36,-188,52,75,81,52,30
28.03333,-36,-188,51,75,80,52,30
28.04167,-34,-188,50,75,80,52,29
28.05,-33,-188,48,74,79,52,28
28.05833,-33,-188,48,73,79,52,28
28.06667,-35,-189,48,72,79,52,30
28.075,-34,-190,49,71,78,52,31
28.08333,-34,-190,49,71,77,51,31
28.09167,-35,-191,49,71,77,50,30
28.1,-35,-191,48,72,77,49,30
28.10833,-37,-192,47,72,78,49,31
28.11667,-38,-195,47,71,78,49,31
28.125,-39,-196,47,70,77,48,30
28.13333,-40,-196,46,69,77,49,30
28.14167,-41,-196,47,69,77,51,29
28.15,-42,-196,47,69,77,52,29
28.15833,-43,-197,48,68,75,51,29
28.16667,-42,-197,48,69,74,50,29
28.175,-43,-197,48,69,74,49,30
28.18333,-44,-199,47,69,75,49,30
28.19167,-45,-201,46,69,75,49,30
28.2,-46,-203,46,69,76,50,29
28.20833,-47,-204,47,69,76,51,29
28.21667,-47,-206,47,68,75,50,28
28.225,-48,-208,46,68,74,50,27
28.23333,-49,-209,46,68,74,50,27
28.24167,-50,-211,47,68,74,49,26
28.25,-52,-212,48,68,75,49,27
28.25833,-53,-213,47,68,75,48,26
28.26667,-54,-214,47,67,74,47,26
28.275,-54,-215,45,67,73,46,26
28.28333,-56,-216,44,67,72,45,25
28.29167,-58,-216,43,66,71,44,25
28.3,-59,-216,43,66,70,44,25
28.30833,-59,-217,43,65,70,43,24
28.31667,-60,-217,41,64,69,44,23
28.325,-61,-218,41,64,69,45,21
28.33333,-62,-220,40,63,68,44,20
28.34167,-63,-221,39,63,67,43,19
28.35,-64,-221,38,63,67,41,18
28.35833,-65,-222,38,61,67,41,18
28.36667,-67,-223,37,59,66,41,17
28.375,-68,-224,36,58,65,41,16
28.38333,-68,-226,34,56,63,39,15
28.39167,-69,-227,33,55,61,37,14
28.4,-70,-227,32,54,61,37,13
28.40833,-71,-227,31,52,60,37,12
28.41667,-71,-227,30,51,58,36,11
28.425,-71,-226,30,48,58,34,11
28.43333,-71,-227,30,47,57,32,10
28.44167,-72,-228,29,46,56,30,9
28.45,-73,-228,28,45,55,28,8
28.45833,-75,-228,27,43,54,27,7
28.46667,-77,-228,26,42,52,26,6
28.475,-78,-228,24,41,50,26,4
28.48333,-78,-229,22,40,49,25,3
28.49167,-79,-230,21,39,49,23,2
28.5,-80,-231,20,38,47,22,1
28.50833,-80,-231,19,37,46,20,0
28.51667,-81,-231,17,36,44,19,0
28.525,-81,-232,16,36,43,18,-1
28.53333,-82,-234,15,34,42,17,-2
28.54167,-82,-235,16,32,41,16,-4
28.55,-81,-235,15,30,41,17,-5
28.55833,-81,-235,14,29,40,16,-5
28.56667,-82,-235,11,29,40,15,-5
28.575,-83,-236,10,28,39,14,-4
28.58333,-83,-237,9,26,38,14,-5
28.59167,-84,-236,9,25,38,12,-7
28.6,-85,-237,8,25,38,10,-8
28.60833,-85,-238,7,24,38,9,-8
28.61667,-85,-240,6,24,36,8,-9
28.625,-87,-241,4,22,35,9,-10
28.63333,-88,-241,4,21,34,9,-11
28.64167,-88,-240,3,20,33,8,-13
28.65,-88,-240,2,19,32,7,-14
28.65833,-89,-241,2,18,31,6,-14
28.66667,-89,-241,1,17,30,6,-14
28.675,-89,-241,1,16,30,5,-14
28.68333,-90,-240,1,16,30,3,-13
28.69167,-89,-240,0,16,30,3,-14
28.7,-89,-241,-1,15,29,2,-16
28.70833,-90,-240,-2,14,28,2,-17
28.71667,-91,-241,-3,13,27,2,-18
28.725,-91,-241,-3,12,27,2,-19
28.73333,-91,-241,-3,11,26,1,-20
28.74167,-91,-242,-3,10,26,1,-20
28.75,-92,-242,-3,8,25,0,-21
28.75833,-92,-243,-4,7,25,0,-21
28.76667,-92,-243,-4,7,23,0,-19
28.775,-92,-244,-4,7,23,-1,-20
28.78333,-90,-245,-3,7,23,-1,-20
28.79167,-90,-244,-4,6,22,-1,-21
28.8,-91,-244,-5,5,21,0,-22
28.80833,-92,-244,-6,6,20,0,-23
28.81667,-92,-243,-6,5,19,-1,-24
28.825,-93,-243,-6,4,20,-1,-25
28.83333,-94,-243,-6,3,21,-2,-26
28.84167,-95,-244,-7,4,22,-3,-27
28.85,-95,-246,-7,4,23,-5,-28
28.85833,-96,-247,-6,4,24,-6,-28
28.86667,-97,-248,-6,4,24,-6,-28
28.875,-97,-248,-5,3,24,-6,-29
28.88333,-97,-249,-6,4,23,-7,-29
28.89167,-97,-249,-7,3,22,-6,-29
28.9,-98,-249,-9,3,20,-6,-30
28.90833,-99,-248,-10,3,19,-7,-29
28.91667,-99,-248,-10,3,20,-7,-27
28.925,-98,-248,-10,3,19,-6,-27
28.93333,-98,-247,-11,2,19,-6,-28
28.94167,-98,-247,-12,2,19,-7,-27
28.95,-98,-249,-12,1,18,-8,-27
28.95833,-98,-250,-11,1,18,-10,-28
28.96667,-98,-251,-11,1,19,-10,-29
28.975,-98,-251,-11,-1,19,-10,-29
28.98333,-99,-251,-12,-1,19,-10,-30
28.99167,-100,-252,-12,-1,17,-11,-31
29,-100,-253,-11,-1,16,-10,-30
29.00833,-100,-253,-11,-2,16,-11,-29
29.01667,-100,-253,-12,-3,16,-11,-29
29.025,-101,-252,-13,-4,15,-12,-29
29.03333,-101,-252,-12,-4,15,-13,-29
29.04167,-100,-252,-12,-3,16,-13,-30
29.05,-100,-252,-13,-3,17,-13,-31
29.05833,-101,-253,-12,-3,17,-13,-32
29.06667,-101,-253,-11,-4,17,-12,-32
29.075,-101,-253,-12,-5,16,-11,-32
29.08333,-100,-255,-13,-5,15,-11,-32
29.09167,-100,-255,-13,-5,15,-9,-33
29.1,-100,-254,-15,-5,14,-9,-32
29.10833,-101,-254,-15,-6,14,-9,-33
29.11667,-101,-253,-16,-6,14,-10,-34
29.125,-101,-253,-15,-6,13,-12,-33
29.13333,-102,-253,-15,-5,13,-12,-33
29.14167,-101,-253,-16,-5,13,-13,-33
29.15,-102,-253,-17,-5,12,-14,-34
29.15833,-103,-254,-18,-5,12,-15,-34
29.16667,-104,-253,-18,-4,12,-15,-34
29.175,-104,-252,-18,-4,12,-14,-34
29.18333,-105,-252,-19,-5,12,-14,-34
29.19167,-104,-253,-18,-6,13,-14,-34
29.2,-103,-254,-18,-6,14,-13,-34
29.20833,-103,-255,-18,-7,14,-13,-33
29.21667,-103,-255,-18,-8,13,-13,-33
29.225,-103,-255,-17,-8,13,-14,-33
29.23333,-104,-256,-17,-9,12,-14,-32
29.24167,-105,-255,-16,-9,11,-14,-33
29.25,-106,-255,-16,-9,10,-14,-33
29.25833,-105,-254,-17,-9,10,-14,-33
29.26667,-106,-254,-18,-9,10,-14,-34
29.275,-107,-255,-18,-10,9,-14,-34
29.28333,-107,-255,-18,-10,10,-14,-34
29.29167,-107,-256,-18,-10,10,-14,-35
29.3,-107,-256,-17,-9,10,-14,-35
29.30833,-106,-255,-17,-9,11,-16,-35
29.31667,-105,-255,-17,-8,10,-17,-36
29.325,-106,-255,-19,-8,10,-18,-36
29.33333,-107,-255,-20,-9,11,-17,-35
29.34167,-109,-254,-20,-9,11,-16,-36
29.35,-109,-255,-20,-10,10,-16,-36
29.35833,-109,-255,-20,-10,10,-16,-36
29.36667,-109,-256,-21,-12,10,-15,-36
29.375,-109,-257,-21,-12,11,-15,-37
29.38333,-108,-258,-22,-12,11,-15,-37
29.39167,-108,-259,-21,-10,10,-16,-37
29.4,-107,-259,-20,-10,10,-17,-36
29.40833,-107,-258,-20,-11,9,-17,-36
29.41667,-107,-256,-21,-11,9,-18,-36
29.425,-108,-255,-22,-10,8,-18,-37
29.43333,-108,-256,-22,-10,8,-17,-38
29.44167,-108,-256,-23,-10,9,-17,-38
29.45,-108,-257,-22,-9,9,-18,-37
29.45833,-109,-258,-22,-10,9,-18,-36
29.46667,-109,-258,-22,-10,9,-19,-35
29.475,-109,-258,-21,-10,9,-19,-35
29.48333,-108,-259,-21,-10,9,-18,-36
29.49167,-108,-258,-21,-11,10,-17,-38
29.5,-109,-259,-21,-13,10,-17,-39
29.50833,-110,-260,-23,-13,10,-17,-39
29.51667,-110,-261,-22,-14,10,-16,-38
29.525,-110,-260,-22,-14,9,-17,-38
29.53333,-111,-259,-21,-13,9,-18,-37
29.54167,-111,-259,-21,-12,8,-20,-37
29.55,-111,-258,-21,-14,7,-20,-38
29.55833,-111,-259,-21,-15,7,-19,-39
29.56667,-110,-261,-21,-15,6,-20,-39
29.575,-110,-261,-20,-16,8,-20,-38
29.58333,-111,-262,-21,-15,9,-21,-38
29.59167,-112,-263,-21,-14,9,-21,-38
29.6,-112,-263,-21,-15,9,-20,-39
29.60833,-112,-263,-22,-15,8,-20,-41
29.61667,-113,-263,-22,-15,7,-20,-39
29.625,-113,-263,-22,-14,6,-20,-38
29.63333,-113,-262,-22,-16,5,-20,-37
29.64167,-113,-260,-22,-16,5,-21,-37
29.65,-113,-259,-23,-15,4,-21,-38
29.65833,-113,-259,-23,-15,3,-21,-39
29.66667,-113,-259,-24,-14,4,-21,-40
29.675,-114,-259,-25,-14,4,-22,-40
29.68333,-115,-260,-25,-14,4,-22,-40
29.69167,-114,-260,-26,-15,5,-21,-40
29.7,-113,-259,-26,-14,5,-21,-40
29.70833,-112,-258,-25,-14,6,-22,-41
29.71667,-112,-259,-26,-15,7,-22,-42
29.725,-113,-259,-26,-16,7,-21,-42
29.73333,-114,-259,-26,-16,7,-21,-42
29.74167,-114,-260,-26,-15,6,-21,-42
29.75,-115,-260,-24,-16,5,-21,-42
29.75833,-116,-260,-24,-16,4,-22,-42
29.76667,-117,-260,-24,-17,4,-22,-42
29.775,-117,-262,-24,-17,4,-23,-42
29.78333,-117,-262,-24,-18,4,-24,-43
29.79167,-117,-262,-25,-19,5,-25,-42
29.8,-116,-263,-26,-20,4,-26,-42
29.80833,-116,-264,-26,-20,4,-27,-42
29.81667,-116,-264,-26,-20,4,-27,-42
29.825,-116,-263,-25,-20,3,-27,-41
29.83333,-116,-262,-25,-21,4,-26,-41
29.84167,-116,-263,-25,-22,5,-25,-41
29.85,-116,-263,-25,-22,4,-25,-42
29.85833,-117,-263,-25,-22,2,-25,-41
29.86667,-118,-263,-26,-21,2,-24,-41
29.875,-119,-263,-27,-20,1,-24,-41
29.88333,-118,-264,-26,-20,1,-24,-41
29.89167,-119,-265,-26,-20,2,-24,-41
29.9,-118,-265,-26,-19,2,-24,-41
29.90833,-119,-265,-27,-20,2,-24,-43
29.91667,-120,-264,-28,-19,2,-24,-43
29.925,-120,-264,-28,-19,2,-25,-44
29.93333,-120,-264,-29,-19,2,-26,-44
29.94167,-120,-264,-29,-20,2,-25,-43
29.95,-120,-263,-29,-20,1,-25,-42
29.95833,-120,-265,-28,-20,1,-26,-42
29.96667,-120,-266,-29,-20,1,-27,-42
29.975,-121,-267,-30,-20,2,-27,-43
29.98333,-120,-266,-30,-21,2,-28,-44
29.99167,-119,-266,-30,-21,1,-28,-45
30,-119,-265,-29,-21,0,-27,-45
30.00833,-117,-265,-29,-22,0,-26,-44
30.01667,-117,-264,-28,-22,0,-25,-43
30.025,-117,-265,-29,-22,0,-25,-43
30.03333,-118,-265,-30,-22,1,-25,-44
30.04167,-119,-266,-30,-21,1,-25,-45
30.05,-119,-266,-31,-22,0,-24,-46
30.05833,-120,-266,-31,-22,0,-26,-46
30.06667,-120,-266,-30,-23,-1,-27,-46
30.075,-119,-266,-28,-23,-1,-27,-45
30.08333,-119,-266,-29,-24,0,-29,-44
30.09167,-120,-266,-29,-23,0,-29,-43
30.1,-120,-266,-28,-23,1,-29,-43
30.10833,-120,-266,-27,-22,1,-28,-44
30.11667,-120,-266,-27,-24,0,-28,-45
30.125,-121,-266,-28,-24,-1,-26,-45
30.13333,-122,-266,-30,-24,-1,-26,-44
30.14167,-122,-266,-31,-23,-1,-27,-44
30.15,-121,-266,-30,-23,0,-26,-43
30.15833,-120,-266,-29,-23,0,-27,-44
30.16667,-120,-266,-28,-24,1,-28,-45
30.175,-119,-266,-28,-24,1,-28,-46
30.18333,-120,-266,-28,-24,2,-27,-47
30.19167,-121,-265,-28,-24,2,-26,-47
30.2,-122,-265,-29,-24,3,-26,-47
30.20833,-123,-264,-29,-24,2,-25,-47
30.21667,-122,-263,-29,-23,1,-26,-46
30.225,-122,-263,-29,-23,0,-28,-46
30.23333,-122,-263,-30,-24,-1,-28,-46
30.24167,-121,-264,-30,-24,-1,-27,-46
30.25,-121,-266,-30,-24,-2,-28,-46
30.25833,-121,-266,-30,-23,-1,-29,-47
30.26667,-121,-267,-29,-23,-1,-29,-48
30.275,-121,-267,-28,-22,-1,-28,-48
30.28333,-122,-267,-28,-23,0,-29,-47
30.29167,-122,-267,-28,-23,0,-29,-48
30.3,-122,-266,-29,-24,1,-28,-47
30.30833,-121,-266,-30,-25,-1,-28,-46
30.31667,-121,-266,-30,-24,-1,-28,-46
30.325,-121,-266,-30,-24,0,-27,-46
30.33333,-121,-266,-30,-24,0,-27,-45
30.34167,-121,-265,-29,-25,0,-28,-45
30.35,-120,-266,-28,-25,-1,-28,-46
30.35833,-121,-266,-28,-24,-1,-28,-47
30.36667,-122,-266,-29,-25,0,-29,-46
30.375,-122,-267,-29,-26,0,-29,-46
30.38333,-122,-266,-29,-26,0,-28,-46
30.39167,-122,-266,-30,-26,0,-28,-46
30.4,-122,-266,-31,-25,0,-28,-46
30.40833,-123,-266,-31,-24,1,-28,-47
30.41667,-122,-264,-31,-24,0,-28,-47
30.425,-121,-263,-31,-23,0,-28,-46
30.43333,-121,-262,-31,-23,0,-29,-45
30.44167,-120,-263,-31,-24,0,-30,-44
30.45,-120,-264,-30,-25,-1,-29,-44
30.45833,-121,-266,-29,-24,-1,-29,-45
30.46667,-120,-267,-30,-24,0,-28,-46
30.475,-120,-267,-30,-24,1,-28,-47
30.48333,-121,-267,-30,-22,0,-28,-46
30.49167,-121,-267,-31,-21,0,-28,-45
30.5,-122,-267,-31,-21,0,-29,-44
30.50833,-123,-266,-30,-22,0,-28,-45
30.51667,-124,-266,-29,-22,1,-28,-45
30.525,-124,-264,-29,-22,0,-27,-45
30.53333,-122,-264,-29,-22,0,-26,-46
30.54167,-122,-264,-29,-23,0,-25,-45
30.55,-121,-263,-30,-25,-1,-25,-45
30.55833,-122,-262,-30,-26,0,-26,-46
30.56667,-123,-263,-30,-27,0,-27,-47
30.575,-124,-264,-30,-27,1,-26,-46
30.58333,-125,-263,-30,-27,2,-25,-46
30.59167,-125,-263,-29,-27,2,-25,-46
30.6,-124,-264,-30,-26,3,-26,-46
30.60833,-123,-265,-30,-26,2,-27,-46
30.61667,-122,-264,-30,-26,2,-28,-46
30.625,-122,-265,-28,-25,2,-28,-46
30.63333,-121,-265,-27,-24,1,-28,-45
30.64167,-121,-265,-27,-23,1,-28,-45
30.65,-121,-264,-27,-23,0,-29,-44
30.65833,-121,-265,-28,-22,0,-29,-45
30.66667,-122,-265,-29,-22,0,-28,-46
30.675,-122,-265,-28,-24,1,-27,-45
30.68333,-122,-265,-28,-25,1,-27,-45
30.69167,-123,-264,-28,-25,1,-25,-45
30.7,-123,-265,-28,-26,1,-25,-45
30.70833,-124,-265,-27,-25,1,-24,-45
30.71667,-124,-265,-27,-25,2,-24,-44
30.725,-123,-266,-27,-25,3,-25,-44
30.73333,-123,-266,-28,-24,3,-26,-44
30.74167,-124,-266,-29,-23,2,-26,-44
30.75,-124,-265,-28,-23,0,-26,-44
30.75833,-123,-265,-28,-24,0,-26,-45
30.76667,-124,-265,-27,-25,0,-26,-44
30.775,-125,-265,-27,-24,0,-26,-44
30.78333,-124,-266,-27,-24,1,-26,-44
30.79167,-123,-265,-27,-23,2,-27,-45
30.8,-123,-265,-27,-22,3,-27,-45
30.80833,-122,-265,-28,-22,2,-27,-44
30.81667,-122,-265,-28,-22,3,-26,-44
30.825,-122,-265,-27,-22,3,-26,-44
30.83333,-121,-265,-27,-22,3,-27,-44
30.84167,-121,-265,-27,-22,3,-27,-44
30.85,-121,-264,-27,-21,3,-28,-44
30.85833,-122,-263,-27,-21,2,-29,-43
30.86667,-123,-263,-26,-22,2,-28,-43
30.875,-123,-263,-26,-22,3,-27,-43
30.88333,-123,-264,-26,-22,4,-27,-43
30.89167,-122,-264,-25,-20,5,-27,-44
30.9,-121,-264,-26,-20,4,-26,-43
30.90833,-121,-264,-26,-20,4,-26,-43
30.91667,-120,-264,-27,-20,3,-27,-43
30.925,-120,-264,-27,-21,4,-26,-44
30.93333,-119,-264,-27,-21,4,-27,-44
30.94167,-119,-264,-27,-21,4,-27,-43
30.95,-120,-264,-27,-22,4,-26,-42
30.95833,-120,-264,-27,-22,5,-25,-41
30.96667,-120,-264,-27,-22,4,-25,-41
30.975,-121,-264,-26,-22,3,-25,-41
30.98333,-122,-263,-26,-22,2,-25,-42
30.99167,-123,-263,-25,-21,1,-26,-43
31,-123,-263,-25,-21,1,-25,-44
